LEVEL	CODE	version	NATIONAL_TITLE_BE_NL	NATIONAL_TITLE_BE_FR	NATIONAL_TITLE_BE_DE	NATIONAL_TITLE_BE_EN
4	27.11	2025	Vervaardiging van elektromotoren en van elektrische generatoren en transformatoren	Fabrication de moteurs, génératrices et transformateurs électriques	Herstellung von Elektromotoren, Generatoren und Transformatoren	Manufacture of electric motors, generators and transformers
5	27.110	2025	Vervaardiging van elektromotoren en van elektrische generatoren en transformatoren	Fabrication de moteurs, génératrices et transformateurs électriques	Herstellung von Elektromotoren, Generatoren und Transformatoren	Manufacture of electric motors, generators and transformers
7	27.11001	2025	Vervaardiging van wisselstroommotoren	Fabrication de moteurs à courant alternatif	Herstellung von Wechselstrommotoren	Manufacturing alternating current motors
7	27.11002	2025	Vervaardiging van wisselstroomgeneratoren	Fabrication de machines génératrices à courant alternatif	Herstellung von Wechselstrommotoren	Manufacture of AC generators machinery
7	27.11003	2025	Vervaardiging van elektrische transformatoren	Fabrication de transformateurs électriques	Herstellung von Elektro-Transformatoren	Manufacture of electrical transformers
7	27.11004	2025	Herwikkelen van elektromotoren en transformatoren	Rebobinage d'électromoteurs et de transformateurs	Neuwicklung von Elektromotoren und Transformatoren	electro winding motors and transformers
4	27.12	2025	Vervaardiging van schakel- en verdeelinrichtingen	Fabrication de matériel de distribution et de commande électrique	Herstellung von Elektrizitätsverteilungs- und -schalteinrichtungen	Manufacture of electricity distribution and control apparatus
5	27.120	2025	Vervaardiging van schakel- en verdeelinrichtingen	Fabrication de matériel de distribution et de commande électrique	Herstellung von Elektrizitätsverteilungs- und -schalteinrichtungen	Manufacture of electricity distribution and control apparatus
7	27.12001	2025	Vervaardiging van borden, panelen, consoles, kasten en dergelijke voor elektrische bediening of voor het verdelen van elektrische stroom	Fabrication de tableaux, panneaux, consoles,pupitres, d'armoires et d'autres supports pour la commande ou la distribution électrique	Herstellung von Tafeln, Paneelen, Konsolen, Kästen und dergleichen zur elektrischen Bedienung oder Stromverteilung	Manufacture of boards, panels, consoles, desks, cabinets and other media for control or power distribution
3	27.2	2025	Vervaardiging van batterijen en accumulatoren	Fabrication de piles et d’accumulateurs électriques	Herstellung von Batterien und Akkumulatoren	Manufacture of batteries and accumulators
4	27.20	2025	Vervaardiging van batterijen en accumulatoren	Fabrication de piles et d’accumulateurs électriques	Herstellung von Batterien und Akkumulatoren	Manufacture of batteries and accumulators
5	27.200	2025	Vervaardiging van batterijen en accumulatoren	Fabrication de piles et d’accumulateurs électriques	Herstellung von Batterien und Akkumulatoren	Manufacture of batteries and accumulators
7	27.20001	2025	Vervaardiging van elektrische elementen en elektrische batterijen, inclusief batterijen voor motorvoertuigen	Fabrication de piles et de batteries électriques, y compris les batteries pour véhicules à moteur	Herstellung von elektrischen Elementen und Batterien, einschließlich Batterien für Kraftfahrzeuge	Manufacture of batteries and electric batteries, including batteries for motor vehicles
3	27.3	2025	Vervaardiging van kabels en van schakelaars, stekkers, stopcontacten ed	Fabrication de fils et câbles et de matériel d’installation électrique	Herstellung von Kabeln und elektrischem Installationsmaterial	Manufacture of wiring and wiring devices
4	27.31	2025	Vervaardiging van kabels van optische vezels	Fabrication de câbles de fibres optiques	Herstellung von Glasfaserkabeln	Manufacture of fibre optic cables
5	27.310	2025	Vervaardiging van kabels van optische vezels	Fabrication de câbles de fibres optiques	Herstellung von Glasfaserkabeln	Manufacture of fibre optic cables
4	27.32	2025	Vervaardiging van andere elektrische en elektronische draden en kabels	Fabrication d’autres fils et câbles électroniques ou électriques	Herstellung von sonstigen elektronischen und elektrischen Drähten und Kabeln	Manufacture of other electronic and electric wires and cables
5	27.320	2025	Vervaardiging van andere elektrische en elektronische draden en kabels	Fabrication d’autres fils et câbles électroniques ou électriques	Herstellung von sonstigen elektronischen und elektrischen Drähten und Kabeln	Manufacture of other electronic and electric wires and cables
7	27.32001	2025	Vervaardiging van geïsoleerde draad, kabels, strippen en andere geleiders van elektriciteit, ook indien voorzien van verbindingsstukken	Fabrication de fils, de câbles, de bandes et d'autres conducteurs isolés, munis ou non de pièces de connexion	Herstellung von isoliertem Draht, Kabeln, Streifen und anderen Stromleitern, mit oder ohne Anschlussstücke	manufacture of thread, cables, tapes and other insulated conductors, whether or not fitted with connectors
4	27.33	2025	Vervaardiging van onderdelen van elektrische installaties	Fabrication de matériel d’installation électrique	Herstellung von elektrischem Installationsmaterial	Manufacture of wiring devices
5	27.330	2025	Vervaardiging van onderdelen van elektrische installaties	Fabrication de matériel d’installation électrique	Herstellung von elektrischem Installationsmaterial	Manufacture of wiring devices
7	27.33001	2025	Vervaardiging van toestellen voor het uit-, in- en omschakelen, aansluiten of verdelen van of  beveiligen tegen elektrische stroom : schakelaars, zekeringen, bliksemafleiders, enz.	Fabrication d'appareillages pour coupure, sectionnement, protection, branchement, raccordement ou connexion des circuits électriques: interrupteurs, commutateurs, coupe-circuits, etc.	Herstellung von Vorrichtungen zum Aus-, Ein- und Umschalten, Anschließen oder Verteilen von oder Schutz vor elektrischem Strom: Schalter, Sicherungen, Blitzableiter usw	Manufacture of equipment for switching or protection, connection, connection or electrical circuits: switches, circuit breakers, etc.
3	27.4	2025	Vervaardiging van verlichtingsbenodigdheden	Fabrication d’appareils d’éclairage	Herstellung von Lampen und Leuchten	Manufacture of lighting equipment
4	27.40	2025	Vervaardiging van verlichtingsbenodigdheden	Fabrication d’appareils d’éclairage	Herstellung von Lampen und Leuchten	Manufacture of lighting equipment
5	27.401	2025	Vervaardiging van lampen	Fabrication de lampes	Herstellung von elektrischen Lampen	Manufacture of lamps
7	27.40101	2025	Vervaardiging van elektrische gloeilampen en -buizen en van elektrische gasontladingslampen en -buizen	Fabrication de lampes et de tubes électriques à incandescence ou à décharge	Herstellung von elektrischen Glüh- und Gasentladungslampen	Manufacture of lamps and electric tubes incandescent or discharging
5	27.402	2025	Vervaardiging van verlichtingsapparaten	Fabrication d'appareils d'éclairage électrique	Herstellung von sonstigen elektrischen Leuchten	Manufacture of electric lighting equipment
3	27.5	2025	Vervaardiging van huishoudapparaten	Fabrication d’appareils ménagers	Herstellung von Haushaltsgeräten	Manufacture of domestic appliances
4	27.51	2025	Vervaardiging van elektrische huishoudapparaten	Fabrication d’appareils électroménagers	Herstellung von elektrischen Haushaltsgeräten	Manufacture of electric domestic appliances
5	27.510	2025	Vervaardiging van elektrische huishoudapparaten	Fabrication d’appareils électroménagers	Herstellung von elektrischen Haushaltsgeräten	Manufacture of electric domestic appliances
7	27.51001	2025	Vervaardiging van koel- en vrieskasten, vaatwasmachines en droogtoestellen	Fabrication de réfrigérateurs et congélateurs-conservateurs, machines à laver la vaisselle, machines à laver et à sécher le linge	Herstellung von Eis- und Gefrierschränken, Geschirrspülmaschinen, Waschmaschinen und Wäschetrocknern	Manufacture of refrigerators and freezers, washing machines, dishwasher, washing and drying machines
7	27.51002	2025	Vervaardiging van elektrische heetwatertoestellen, elektrische dekens, verwarmingstoestellen van woonruimtes en ventilatoren voor huishoudelijk gebruik, elektrische strijkijzers	Fabrication d'appareils électrothermiques: chauffe-eau, couvertures chauffantes, appareils pour le chauffage des locaux et ventilateurs de type ménager, fers à repasser, à usage domestique	Herstellung von elektrischen Warmwasserbereitern: Elektrische Heizdecken, Heizkörper für Wohnräume und Venitlatoren für den Haushalt, elektrische Bügeleisen	Production of electrothermic appliances: water heaters, electric blankets, space heaters and household-type fans, irons, for domestic use
4	27.52	2025	Vervaardiging van niet-elektrische huishoudapparaten	Fabrication d’appareils ménagers non électriques	Herstellung von nichtelektrischen Haushaltsgeräten	Manufacture of non-electric domestic appliances
5	27.520	2025	Vervaardiging van niet-elektrische huishoudapparaten	Fabrication d’appareils ménagers non électriques	Herstellung von nichtelektrischen Haushaltsgeräten	Manufacture of non-electric domestic appliances
7	27.52001	2025	Verv van niet-elektrische verwarmings- en kooktoestellen (toest voor verwarming van woonruimts, keukenfornuizen, kookketels met vuurhaard, kachels, heetwatertoest, kook- of braadtoest)	Fabrication d'appareils pour le chauffage des locaux, cuisinières, grils, poêles, chauffe-eau à gaz, ustensiles de cuisine et chauffe-plats, non électriques	Herstellung von nichtelektrischen Heiz- und Kochgeräten (Heizkörper für Wohnräume, Küchenherde, Kochkessel mit Feuerung, Öfen, Warmwasserbereiter, Koch- und Bratgeräte)	Manufacture of space heaters , cookers, grills, stoves, gas water heaters, kitchen utensils and plate warmers, non-electric
3	27.9	2025	Vervaardiging van andere elektrische apparatuur	Fabrication d’autres matériels électriques	Herstellung von sonstigen elektrischen Ausrüstungen und Geräten	Manufacture of other electrical equipment
4	27.90	2025	Vervaardiging van andere elektrische apparatuur	Fabrication d’autres matériels électriques	Herstellung von sonstigen elektrischen Ausrüstungen und Geräten	Manufacture of other electrical equipment
5	27.900	2025	Vervaardiging van andere elektrische apparatuur	Fabrication d’autres matériels électriques	Herstellung von sonstigen elektrischen Ausrüstungen und Geräten	Manufacture of other electrical equipment
7	27.90001	2025	Vervaardiging van elektrische signaalapparatuur, veiligheids-, controle- en regelapparatuur voor verkeerswegen, spoor- en tramwegen, waterwegen, havens en vliegvelden	Fabrication d'appareils électriques de signalisation, de sécurité, de contrôle ou de commande pour voies routières, ferrées, fluviales et installations portuaires, et pour aéroport	Herstellung von elektrischen Signalgeräten, Sicherheits-, Kontroll- und Steuerapparaten für Verkehrswege, Eisenbahn- und Straßenbahnstrecken, Wasserstraßen, Häfen und Flughäfen	Manufacture of electrical signalling, safety, or traffic control equipment for roads, railways, inland waterways and port facilities and airports
7	27.90002	2025	Vervaardiging van elektrische apparatuur voor hoorbare of zichtbare signalen : bellen, sirenes, signaalborden	Fabrication d'autres appareils électriques de signalisation acoustique ou visuelle : sonneries, sirènes, tableaux annonciateurs	Herstellung von anderen elektrischen, optischen und akustischen Signalgeräten: Klingeln, Sirenen, Anzeigetafeln	Manufacture of electrical equipment for audible or visible signals : bells, sirens, signal panels
7	27.90011	2025	Vervaardiging van zonnebanken, zonnehemels en dergelijke bruiningsapparatuur	Fabrication de bancs et ciels solaires et autres appareils de bronzage	Herstellung von Sonnenbänken, Sonnenhimmeln und ähnlichen Bräunungsgeräten	Manufacture of sunbeds, sunlamps and similar suntanning equipment
2	28     	2025	Vervaardiging van machines, apparaten en werktuigen, n.e.g.	Fabrication de machines et équipements n.c.a.	Maschinenbau a.n.g.	Manufacture of machinery and equipment n.e.c.
3	28.1	2025	Vervaardiging van machines en apparaten voor algemeen gebruik	Fabrication de machines d’usage général	Herstellung von nicht wirtschaftszweigspezifischen Maschinen	Manufacture of general-purpose machinery
4	28.11	2025	Vervaardiging van motoren en turbines, exclusief motoren voor luchtvaartuigen, motorvoertuigen en bromfietsen	Fabrication de moteurs et turbines, à l’exception des moteurs d’avions, de véhicules automobiles et de cyclomoteurs	Herstellung von Verbrennungsmotoren und Turbinen, ohne Motoren für Luft- und Straßenfahrzeuge	Manufacture of engines and turbines, except aircraft, vehicle and cycle engines
